,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,Age_Bin,Drinks,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations,rain,cloudy,overcast,Hour
3542,2016-02-19,20:33:40,indian,female,fat,40.0,yes,baby,big,brown,formal,yellow,long sleeve,orange,short,clothes,5,10,yes,23.0,3.0,10.0,3.010362024,101.5162555,2.0,"(30, 40]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,20
3543,2016-02-19,21:55:32,foreigner,male,thin,25.0,yes,toddler,small,pink,casual,purple,short_sleeve,blue,long,clothes,3,8,no,47.0,5.0,16.0,3.164773774,101.5930466,3.0,"(20, 30]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,21
3544,2016-02-19,22:02:51,unknown,male,moderate,30.0,no,toddler,big,brown,casual,red,unknown,unknown,long,clothes,3,7,unknown,26.0,3.0,20.0,3.141989468,101.7821358,2.0,"(20, 30]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,22
3545,2016-02-19,23:21:03,malay,female,thin,44.0,yes,toddler,small,pink,formal,green,long sleeve,orange,short,clothes,6,9,yes,30.0,4.0,15.0,3.1335038,101.6889196,3.0,"(40, 50]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,23
3546,2016-02-19,2:16:02,malay,female,fat,59.0,yes,toddler,big,grey,casual,black,long sleeve,brown,long,clothes,4,7,no,57.0,0.0,7.0,3.106655603,101.62668,3.0,"(50, 60]",0,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,2
3547,2016-02-19,3:09:35,malay,female,fat,22.0,no,baby,big,blue,formal,pink,short_sleeve,black,short,blankets,4,8,no,36.0,4.0,9.0,3.158301966,101.6508381,1.0,"(20, 30]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,3
3548,2016-02-19,3:54:57,malay,female,moderate,27.0,no,toddler,big,black,traditional,green,unknown,unknown,short,blankets,4,8,no,23.0,3.0,17.0,3.128721683,101.7638875,3.0,"(20, 30]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,3
3549,2016-02-19,3:58:01,chinese,female,fat,45.0,no,no_kids,big,red,traditional,blue,short_sleeve,white,long,clothes,5,7,yes,56.0,5.0,19.0,2.985347557,101.4901305,3.0,"(40, 50]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,3
3550,2016-02-19,4:42:47,foreigner,male,fat,39.0,no,no_kids,big,grey,formal,purple,long sleeve,green,long,blankets,5,10,yes,32.0,1.0,10.0,3.125455193,101.630865,2.0,"(30, 40]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,4
3551,2016-02-19,4:52:38,chinese,female,fat,60.0,yes,young,small,orange,casual,blue,long sleeve,yellow,long,clothes,4,10,no,29.0,0.0,18.0,3.129272862,101.6788245,3.0,"(50, 60]",0,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,4
3552,2016-02-19,5:47:37,malay,female,fat,60.0,no,no_kids,big,brown,traditional,orange,short_sleeve,orange,short,blankets,6,7,no,21.0,2.0,14.0,3.065128881,101.405053,2.0,"(50, 60]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,5
3553,2016-02-19,6:16:13,indian,male,fat,48.0,yes,baby,small,purple,casual,pink,short_sleeve,pink,short,clothes,5,7,yes,11.0,0.0,12.0,3.180592068,101.7706448,1.0,"(40, 50]",0,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,6
3554,2016-02-19,6:38:05,malay,female,moderate,30.0,yes,toddler,small,green,traditional,black,long sleeve,green,long,clothes,6,9,no,50.0,1.0,20.0,3.132640347,101.6696616,1.0,"(20, 30]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,6
3555,2016-02-19,7:03:12,unknown,male,moderate,57.0,no,young,unknown,white,casual,black,long sleeve,blue,long,clothes,4,8,no,37.0,5.0,10.0,3.12491718,101.7284114,3.0,"(50, 60]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,7
3556,2016-02-19,7:42:10,malay,female,thin,55.0,no,no_kids,big,yellow,formal,grey,short_sleeve,orange,short,blankets,4,8,no,26.0,2.0,20.0,3.024743475,101.4020852,2.0,"(50, 60]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,7
3557,2016-02-19,8:15:05,indian,female,thin,37.0,yes,no_kids,big,yellow,formal,yellow,short_sleeve,blue_jeans,short,blankets,5,9,yes,53.0,0.0,21.0,3.079044897,101.6998589,2.0,"(30, 40]",0,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,8
3558,2016-02-19,8:26:22,foreigner,unknown,moderate,36.0,yes,young,big,green,formal,orange,short_sleeve,brown,long,blankets,6,9,yes,23.0,3.0,21.0,3.102130084,101.7238193,3.0,"(30, 40]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,8
3559,2016-02-19,8:35:32,foreigner,female,fat,25.0,yes,toddler,big,purple,formal,black,long sleeve,blue,short,blankets,3,8,no,58.0,2.0,10.0,3.159491929,101.7213887,1.0,"(20, 30]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,8
3560,2016-02-19,9:15:57,chinese,male,moderate,40.0,no,baby,big,purple,formal,black,short_sleeve,pink,short,blankets,5,8,no,50.0,0.0,20.0,3.176201806,101.5830221,2.0,"(30, 40]",0,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,9
3561,2016-02-19,9:41:17,foreigner,female,fat,20.0,yes,toddler,small,grey,formal,pink,short_sleeve,blue_jeans,short,clothes,5,10,no,46.0,3.0,17.0,3.102845477,101.6633929,2.0,"(10, 20]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,9
3562,2016-02-19,9:48:50,chinese,male,thin,35.0,no,toddler,small,pink,formal,white,short_sleeve,unknown,short,blankets,5,10,yes,40.0,2.0,17.0,3.123932489,101.5972828,1.0,"(30, 40]",1,cyberjaya,32.6,24.8,26.9,37.6,24.8,28.1,23.3,81.8,22.962,100,4.17,rain,0.0,14.2,52.1,1012.3,88.9,9.1,237.4,20.6,7,2016-02-19T07:26:15,2016-02-19T19:28:18,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,9
3563,2016-02-20,0:18:36,chinese,male,fat,48.0,no,toddler,big,pink,casual,grey,long sleeve,red,short,clothes,5,10,no,40.0,4.0,13.0,3.17140045,101.6045952,1.0,"(40, 50]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,0
3564,2016-02-20,10:23:12,indian,female,fat,24.0,yes,toddler,small,orange,casual,grey,long sleeve,brown,short,clothes,5,9,no,36.0,2.0,7.0,2.998460086,101.3842201,2.0,"(20, 30]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,10
3565,2016-02-20,10:42:02,foreigner,female,thin,55.0,no,toddler,big,orange,unknown,black,short_sleeve,white,short,clothes,4,10,yes,29.0,4.0,8.0,3.065135155,101.5979833,3.0,"(50, 60]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,10
3566,2016-02-20,10:48:57,chinese,male,fat,24.0,yes,baby,big,grey,casual,black,long sleeve,blue,long,clothes,6,8,no,60.0,2.0,17.0,3.031943278,101.5060578,2.0,"(20, 30]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,10
3567,2016-02-20,11:45:59,malay,male,thin,49.0,yes,toddler,big,green,traditional,grey,short_sleeve,black,short,clothes,4,10,yes,48.0,1.0,12.0,3.12451658,101.641837,1.0,"(40, 50]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,11
3568,2016-02-20,12:03:43,indian,male,moderate,31.0,no,baby,small,yellow,casual,black,short_sleeve,pink,short,blankets,4,8,yes,21.0,4.0,13.0,3.107900717,101.7640034,3.0,"(30, 40]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,12
3569,2016-02-20,12:57:20,malay,male,moderate,60.0,yes,toddler,small,blue,formal,orange,short_sleeve,white,short,blankets,5,10,yes,45.0,3.0,16.0,3.095993642,101.6024658,2.0,"(50, 60]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,12
3570,2016-02-20,13:22:40,malay,female,fat,45.0,yes,toddler,small,purple,formal,orange,long sleeve,blue,long,blankets,6,9,yes,14.0,1.0,7.0,3.095500207,101.6719848,2.0,"(40, 50]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,13
3571,2016-02-20,13:34:13,chinese,male,fat,19.0,no,no_kids,big,red,traditional,black,long sleeve,blue,short,clothes,3,9,yes,22.0,2.0,15.0,3.124450233,101.56786,1.0,"(10, 20]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,13
3572,2016-02-20,13:43:04,indian,female,fat,40.0,no,baby,small,green,traditional,black,long sleeve,black,long,blankets,4,10,no,38.0,5.0,11.0,3.1773071,101.5799297,2.0,"(30, 40]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,13
3573,2016-02-20,13:44:43,malay,female,fat,44.0,no,baby,small,brown,casual,white,long sleeve,brown,short,clothes,5,9,no,44.0,1.0,12.0,3.077930268,101.6322263,1.0,"(40, 50]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,13
3574,2016-02-20,14:30:23,foreigner,female,thin,22.0,yes,baby,small,black,formal,orange,long sleeve,purple,long,clothes,3,9,yes,25.0,0.0,9.0,3.02435691,101.4489059,1.0,"(20, 30]",0,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,14
3575,2016-02-20,15:05:27,chinese,female,moderate,33.0,no,toddler,small,white,formal,yellow,long sleeve,grey,long,clothes,3,8,yes,53.0,3.0,19.0,3.096941732,101.4639984,3.0,"(30, 40]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,15
3576,2016-02-20,16:55:18,chinese,male,moderate,35.0,no,toddler,big,blue,formal,black,short_sleeve,black,long,clothes,6,9,no,15.0,5.0,8.0,3.021275519,101.4715884,3.0,"(30, 40]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,16
3577,2016-02-20,18:06:44,chinese,male,fat,21.0,yes,no_kids,small,blue,traditional,orange,short_sleeve,blue,long,clothes,4,7,no,21.0,3.0,12.0,3.177303574,101.5584962,1.0,"(20, 30]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,18
3578,2016-02-20,18:29:30,chinese,male,fat,27.0,no,toddler,small,blue,casual,orange,long sleeve,black,long,clothes,3,10,yes,11.0,5.0,13.0,3.170174668,101.6397799,1.0,"(20, 30]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,18
3579,2016-02-20,18:41:51,malay,female,fat,24.0,yes,no_kids,small,brown,formal,pink,long sleeve,black,long,clothes,3,10,yes,35.0,5.0,7.0,2.984422036,101.5325203,3.0,"(20, 30]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,18
3580,2016-02-20,19:25:53,chinese,male,moderate,56.0,yes,young,small,brown,casual,white,short_sleeve,blue,long,blankets,6,9,no,47.0,5.0,7.0,3.143644562,101.7607561,2.0,"(50, 60]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,19
3581,2016-02-20,19:53:04,foreigner,male,thin,41.0,yes,baby,big,white,traditional,black,long sleeve,black,short,clothes,5,7,yes,33.0,5.0,21.0,3.045942399,101.4540689,3.0,"(40, 50]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,19
3582,2016-02-20,1:36:35,chinese,male,thin,25.0,yes,baby,big,purple,traditional,green,long sleeve,blue_jeans,long,blankets,6,8,no,24.0,0.0,17.0,3.119507888,101.7047918,3.0,"(20, 30]",0,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,1
3583,2016-02-20,1:49:47,malay,female,fat,48.0,yes,no_kids,unknown,red,formal,brown,short_sleeve,unknown,short,clothes,6,8,yes,22.0,0.0,18.0,3.145772924,101.7134532,3.0,"(40, 50]",0,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,1
3584,2016-02-20,1:54:29,chinese,male,thin,40.0,no,baby,unknown,brown,formal,red,short_sleeve,purple,long,blankets,4,8,yes,48.0,1.0,9.0,3.142000256,101.7690534,1.0,"(30, 40]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,1
3585,2016-02-20,21:54:43,chinese,male,moderate,58.0,no,young,small,brown,formal,green,short_sleeve,blue,long,blankets,6,7,no,50.0,2.0,21.0,3.130506377,101.6806616,1.0,"(50, 60]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,21
3586,2016-02-20,23:25:49,indian,male,thin,56.0,no,toddler,big,orange,formal,purple,long sleeve,blue,long,blankets,5,9,yes,37.0,2.0,21.0,3.10323023,101.6716761,3.0,"(50, 60]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,23
3587,2016-02-20,2:06:38,malay,male,fat,26.0,yes,toddler,small,green,formal,black,long sleeve,orange,short,clothes,6,10,no,27.0,2.0,7.0,3.091649846,101.5792462,1.0,"(20, 30]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,2
3588,2016-02-20,2:44:35,malay,female,fat,36.0,no,young,small,orange,formal,green,short_sleeve,pink,long,blankets,3,10,unknown,16.0,2.0,7.0,3.172600266,101.5822368,2.0,"(30, 40]",1,cyberjaya,30.8,24.9,27.1,36.9,24.9,29.1,24.0,83.8,1.516,100,8.33,rain,0.0,11.8,268.2,1012.9,89.0,8.8,262.8,22.7,8,2016-02-20T07:26:05,2016-02-20T19:28:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK",1,1,0,2
